Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
2000,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,2nd Floor,TRUE,0,FALSE,1989,27,,,,,,0,,,,27,,,1
28000,Coimbra,Soure,Samuel,House,NC,,FALSE,1,TRUE,1970,106,,,,,,2,,,,42,,,0
102500,Bragança,Bragança,"Sé, Santa Maria e Meixedo",Apartment,D,5th Floor,TRUE,0,FALSE,1996,118,118,,,,,2,,,,113,,,1
1200000,Beja,Odemira,Sabóia,Farm,NC,,,0,,,250,,,FALSE,FALSE,FALSE,,,0,Reasonable,,795250,,0
197500,Porto,Porto,Campanhã,House,F,,FALSE,1,TRUE,1950,225,,,,,,2,,,,58,,,0
89900,Braga,Vila Verde,Aboim da Nóbrega e Gondomar,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,2480,,0
30000,Faro,Silves,São Marcos da Serra,Land,NC,,FALSE,0,FALSE,,0,,,,,,0,,,,,,,0
165000,Portalegre,Alter do Chão,Alter do Chão,House,E,,,0,,1951,240,,06:52.7,FALSE,FALSE,FALSE,7,6,1,Reasonable,280,120,310,3
980000,Lisboa,Cascais,Cascais e Estoril,Apartment,C,,,0,,1969,194,,,FALSE,FALSE,FALSE,,3,1,,175,,,3
210000,Aveiro,Oliveira do Bairro,Oiã,Apartment,C,,,0,,2002,202,,37:12.5,TRUE,FALSE,FALSE,,3,1,,175,,,2
185000,Santarém,Santarém,"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",Warehouse,NC,,,0,,,140,,59:14.4,FALSE,FALSE,FALSE,,,,,140,300,,2
310000,Lisboa,Sintra,Rio de Mouro,Apartment,A,2nd Floor,TRUE,0,FALSE,,512,,,,,,3,,,,106,,,2
154900,Braga,Vila Nova de Famalicão,"Vale (São Cosme), Telhado e Portela",House,NC,,FALSE,3,TRUE,1937,175,,,,,,3,,,,140,,,0
395000,Porto,Penafiel,Guilhufe e Urrô,House,C,,FALSE,3,TRUE,2002,490,397,,,,,4,,,,397,,,4
397500,Lisboa,Arruda dos Vinhos,Santiago dos Velhos,House,NC,,,1,,1951,84,,,FALSE,FALSE,FALSE,,3,0,,84,,,0
1990000,Lisboa,Cascais,Cascais e Estoril,House,C,,,0,,1995,345,,14:56.3,TRUE,FALSE,TRUE,7,4,2,,260,550,,4
945000,Lisboa,Mafra,Ericeira,House,B,,,0,,2019,252,,,TRUE,FALSE,FALSE,,4,0,,227,256,,4
2000000,Lisboa,Lisboa,São Vicente,House,NC,,FALSE,0,FALSE,,208,318,,,,,4,,,,180,,,5
507000,Lisboa,Lourinhã,Miragaia e Marteleira,House,B,,,0,,1950,167,,,TRUE,FALSE,FALSE,6,4,2,Like new,167,960,167.1,4
49500,Coimbra,Tábua,Pinheiro de Coja e Meda de Mouros,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,1140,,0
31500,Braga,Vieira do Minho,Guilhofrei,Land,NC,,FALSE,0,FALSE,2014,960,,,,,,0,,,,960,,,0
950000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,5th Floor,FALSE,3,TRUE,,185,271,,,,,4,,,,185,,,3
649000,Setúbal,Seixal,Amora,House,C,Ground Floor,FALSE,2,TRUE,2009,193,,,,,,4,,,,174,,,4
240000,Aveiro,Mealhada,"Mealhada, Ventosa do Bairro e Antes",House,E,,FALSE,2,TRUE,1985,318,,,,,,2,,,,129,,,2
240000,Faro,Tavira,Tavira (Santa Maria e Santiago),Apartment,D,1st Floor,FALSE,0,FALSE,1995,100,100,,,,,2,,,,75,,,1
85000,Porto,Marco de Canaveses,Soalhães,House,E,,FALSE,1,TRUE,1964,3297,,,,,,3,,,,144,,,1
599000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,A,1st Floor,TRUE,2,TRUE,2020,129,243,,,,,3,,,,129,,,3
28000,Aveiro,Arouca,Moldes,House,NC,,FALSE,0,FALSE,1965,55,,,,,,2,,,,110,,,0
237500,Aveiro,Santa Maria da Feira,Santa Maria de Lamas,House,D,,,0,,1989,140,,44:38.2,TRUE,FALSE,FALSE,,2,1,Good condition,256,,,2
95000,Coimbra,Coimbra,São João do Campo,House,D,,FALSE,3,TRUE,1989,354,155,,,,,3,,,,70,,,1
82000,Setúbal,Seixal,Fernão Ferro,Land,NC,,FALSE,0,FALSE,,300,300,,,,,,,,,300,,,0
157500,Braga,Vila Nova de Famalicão,Antas e Abade de Vermoim,Apartment,D,,,0,,1990,70,,,FALSE,TRUE,FALSE,2,1,0,,70,,,1
210000,Lisboa,Lisboa,Campolide,House,E,,,0,,1900,50,,,FALSE,FALSE,FALSE,3,1,0,Good condition,41,,50,1
195000,Braga,Guimarães,Candoso São Tiago e Mascotelos,Warehouse,NC,,FALSE,0,FALSE,1998,356,,,,,,,,,,,,,
68650,Porto,Gondomar,Baguim do Monte,Land,NC,,,0,,,286,,,FALSE,FALSE,FALSE,,,0,,286,286,286,0
285000,Lisboa,Mafra,Milharado,Apartment,B-,1st Floor,TRUE,1,TRUE,2009,133,,,,,,2,,,,102,,,2
7000,Santarém,Tomar,Serra e Junceira,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,1760,,0
168000,Lisboa,Vila Franca de Xira,Póvoa de Santa Iria e Forte da Casa,Apartment,D,Ground Floor,FALSE,0,FALSE,1976,0,0,,,,,2,,,,64,,,1
350000,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Land,NC,,,0,,,,,00:32.7,FALSE,FALSE,FALSE,,,0,,,1115,1000,0
155000,Porto,Maia,Cidade da Maia,Store,C,,FALSE,0,FALSE,,185,,,,,,0,,,,151,,,0
7900,Faro,Loulé,Quarteira,Apartment,NC,,,0,,2000,37,,,FALSE,TRUE,FALSE,2,1,1,Good condition,49,,49,1
25000,Coimbra,Soure,Vinha da Rainha,Land,NC,,,0,,,1350,,,FALSE,FALSE,FALSE,,,0,,1350,1350,,0
119000,Braga,Vieira do Minho,Vieira do Minho,Apartment,NC,2nd Floor,TRUE,1,TRUE,1986,140,,,,,,3,,,,139,,,2
75000,Aveiro,Santa Maria da Feira,"Canedo, Vale e Vila Maior",Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,1490,,0
210000,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,C,2nd Floor,FALSE,1,TRUE,1977,84,,,,,,2,,,,62,,,1
90000,Setúbal,Palmela,Quinta do Anjo,Land,NC,,FALSE,0,FALSE,,627,340,,,,,,,,,,,,0
149900,Porto,Vila Nova de Gaia,Arcozelo,Apartment,E,Ground Floor,TRUE,1,TRUE,1992,66,,,,,,1,,,,66,,,1
240000,Faro,Olhão,Moncarapacho e Fuseta,House,D,,FALSE,2,TRUE,2021,760,,,,,,2,,,,43,,,1
169500,Setúbal,Seixal,Corroios,Apartment,E,Basement Level,FALSE,0,FALSE,1979,80,,,,,,2,,,,65,,,1
46500,Braga,Vila Nova de Famalicão,Arnoso (Santa Maria e Santa Eulália) e Sezures,Land,NC,,,0,,,678,,,FALSE,FALSE,FALSE,,,0,,,678,678,0
65000,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Store,C,,,0,,1994,96,,,FALSE,FALSE,FALSE,,,0,,96,,,1
200000,Porto,Penafiel,Paço de Sousa,Land,NC,,,0,,,,,50:03.2,FALSE,FALSE,FALSE,,,0,,,2000,,0
920000,Lisboa,Sintra,São João das Lampas e Terrugem,Farm,C,,,1,,,930,,08:43.2,FALSE,FALSE,FALSE,11,7,0,Like new,,11784,,6
72000,Porto,Vila Nova de Gaia,Oliveira do Douro,Land,NC,,,0,,,,,30:12.4,FALSE,FALSE,FALSE,,,,,,1510,,
2250,Leiria,Batalha,Reguengo do Fetal,Land,NC,,FALSE,0,FALSE,,1020,,,,,,,,,,1020,,,0
465000,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,4th Floor,TRUE,1,TRUE,,94,,,,,,2,,,,94,,,2
350000,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Transfer of lease,C,,,0,,2022,438,,38:01.0,FALSE,FALSE,FALSE,,,,,,,,
35000,Coimbra,Figueira da Foz,Buarcos e São Julião,Other - Commercial,E,Ground Floor,FALSE,0,FALSE,,100,,,,,,,,,,,,,0
7900,Castelo Branco,Castelo Branco,Malpica do Tejo,Other - Residential,NC,,FALSE,0,FALSE,2006,62,62,,,,,,,,,,,,0
69500,Lisboa,Alenquer,Aldeia Galega da Merceana e Aldeia Gavinha,Store,B-,,FALSE,0,FALSE,2013,162,,,,,,,,,,162,,,0
830000,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,5th Floor,TRUE,2,TRUE,,139,,,,,,3,,,,139,,,4
370000,Lisboa,Lisboa,Santa Maria Maior,Apartment,D,1st Floor,FALSE,0,FALSE,,67,67,,,,,3,,,,50,,,1
45000,Braga,Fafe,"Aboim, Felgueiras, Gontim e Pedraído",Land,NC,,FALSE,0,FALSE,1944,13200,,,,,,0,,,,13200,,,0
60000,Coimbra,Montemor-o-Velho,Arazede,Land,NC,,,0,,,3000,,,FALSE,FALSE,FALSE,,,0,,,3000,,0
330000,Lisboa,Lisboa,Alvalade,Apartment,C,3rd Floor,FALSE,0,FALSE,1962,63,63,,,,,2,,,,63,,,1
55000,Santarém,Coruche,Coruche,Land,NC,,FALSE,0,FALSE,,447,,,,,,,,,,447,,,
43500,Leiria,Peniche,Atouguia da Baleia,Land,NC,,FALSE,0,FALSE,2003,166,,,,,,0,,,,117,,,0
540000,Lisboa,Odivelas,Odivelas,Apartment,C,6th Floor,TRUE,3,TRUE,2008,859,208,,,,,3,,,,115,,,3
25000,Coimbra,Cantanhede,Febres,House,NC,,FALSE,2,TRUE,1956,42,42,,,,,2,,,,35,,,1
1049000,Faro,Portimão,Portimão,House,A,,,0,,2023,200,,,TRUE,FALSE,FALSE,5,4,0,Like new,200,559,200,4
315000,Lisboa,Amadora,Encosta do Sol,Apartment,C,,,0,,2001,109,,,TRUE,FALSE,FALSE,4,3,0,Like new,98,,141,2
190000,Setúbal,Palmela,Pinhal Novo,House,D,,FALSE,0,FALSE,1950,56,,,,,,1,,,,50,,,1
380000,Faro,Tavira,Luz de Tavira e Santo Estêvão,Apartment,A,,,1,,,84,,13:56.8,FALSE,TRUE,FALSE,3,2,0,New,84,,105.5,2
619000,Lisboa,Mafra,Ericeira,Apartment,A+,,,1,,2023,147,,,FALSE,TRUE,TRUE,4,3,1,,127,,171.96,3
880000,Setúbal,Almada,Caparica e Trafaria,House,B,,,0,,2021,365,,42:57.2,TRUE,FALSE,FALSE,,4,1,Like new,181,444,,5
345000,Lisboa,Sintra,Queluz e Belas,Apartment,C,,,1,,1995,155,,23:24.9,FALSE,TRUE,FALSE,4,3,1,Like new,137,,,3
119900,Lisboa,Odivelas,Pontinha e Famões,Land,NC,,,0,,,287,,,FALSE,FALSE,FALSE,,,0,Good condition,240,287,,0
154000,Lisboa,Loures,Sacavém e Prior Velho,House,D,,FALSE,0,FALSE,1985,60,,,,,,3,,,,60,,,1
140000,Guarda,Trancoso,Freches e Torres,House,NC,,FALSE,1,TRUE,1937,88,,,,,,3,,,,85,,,4
5000,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,Ground Floor,FALSE,1,TRUE,1993,58,,,,,,1,,,,58,,,1
199000,Aveiro,Espinho,Espinho,Apartment,A,3rd Floor,TRUE,1,TRUE,2022,57,57,,,,,1,,,,57,,,1
191000,Braga,Guimarães,Aldão,Apartment,NC,2nd Floor,TRUE,1,TRUE,2022,101,,,,,,2,,,,90,,,2
320000,Lisboa,Sintra,Cacém e São Marcos,House,D,,FALSE,1,TRUE,1976,265,148,,,,,4,,,,132,,,2
190000,Braga,Barcelos,Abade de Neiva,Other - Commercial,C,,FALSE,0,FALSE,2023,210,210,,,,,,,,,126,,,0
265000,Lisboa,Torres Vedras,Silveira,House,E,,,0,,1998,100,,13:06.7,TRUE,FALSE,TRUE,,3,0,,139,480,139,2
350000,Lisboa,Lisboa,Arroios,Apartment,A,1st Floor,TRUE,1,TRUE,2023,39,39,,,,,0,,,,39,,,1
95000,Castelo Branco,Covilhã,Covilhã e Canhoso,Building,NC,,FALSE,0,FALSE,1951,523,290,,,,,,,,,138,,,0
1000,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,TRUE,0,FALSE,1990,10368,35,,,,,0,,,,30,,,1
32500,Aveiro,Águeda,Barrô e Aguada de Baixo,Land,NC,,,0,,,570,,,FALSE,FALSE,FALSE,,,0,,,1070,,0
216500,Porto,Marco de Canaveses,Marco,Apartment,A,Ground Floor,TRUE,1,TRUE,2023,160,,,,,,3,,,,111,,,2
61000,Braga,Fafe,Revelhe,Land,NC,,,0,,,,,10:12.6,FALSE,FALSE,FALSE,,,0,,,1061,,0
249500,Porto,Valongo,Ermesinde,Apartment,NC,,,1,,,100,,,FALSE,TRUE,FALSE,3,2,0,New,100,,115,2
96000,Faro,Silves,São Bartolomeu de Messines,Land,NC,,FALSE,3,TRUE,,400,665,,,,,,,,,,,,0
105000,Coimbra,Soure,Granja do Ulmeiro,Apartment,D,3rd Floor,FALSE,1,TRUE,1998,132,,,,,,3,,,,153,,,2
270000,Castelo Branco,Sertã,Sertã,House,E,1st Floor,FALSE,3,TRUE,1998,2048,134,,,,,4,,,,130,,,4
265000,Aveiro,Santa Maria da Feira,Mozelos,House,D,,,0,,2018,128,,,FALSE,FALSE,FALSE,7,3,0,Used,159,400,303,3
70000,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Land,NC,,,0,,2000,150,,,FALSE,FALSE,FALSE,,,0,,150,452,450,0
195000,Porto,Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",House,D,,,0,,1996,186,,59:54.6,TRUE,FALSE,FALSE,,3,,,186,,,2
214900,Braga,Braga,São Victor,Apartment,E,,,0,,1994,104,,57:17.8,TRUE,TRUE,FALSE,,2,,,102,,,2
28000,Braga,Vila Verde,Cabanelas,Land,NC,,,0,,,233,,,FALSE,FALSE,FALSE,,,0,,,233,,0
160000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Apartment,D,3rd Floor,TRUE,1,TRUE,2005,138,,,,,,3,,,,116,,,2
350000,Braga,Guimarães,Ponte,Industrial,NC,,,1,,,564,,,FALSE,FALSE,FALSE,,,0,Like new,,570,564,0
270000,Lisboa,Cascais,São Domingos de Rana,Land,NC,,FALSE,0,FALSE,,500,,,,,,,,,,,,,0
69900,Porto,Marco de Canaveses,Penhalonga e Paços de Gaiolo,Land,NC,,FALSE,0,FALSE,,910,,,,,,,,,,,,,0
13000,Lisboa,Sintra,São João das Lampas e Terrugem,Land,NC,,FALSE,0,FALSE,,1600,,,,,,,,,,,,,0
125000,Faro,Aljezur,Aljezur,House,NC,,FALSE,0,FALSE,1951,212,,,,,,3,,,,111,,,2
260000,Aveiro,Águeda,Barrô e Aguada de Baixo,House,C,,FALSE,1,TRUE,2009,2809,342,,,,,3,,,,157,,,3
35000,Viana do Castelo,Monção,Barbeita,Land,NC,,FALSE,0,FALSE,,4959,,,,,,,,,,,,,0
50000,Porto,Valongo,Ermesinde,Land,NC,,,0,,,111,,,FALSE,FALSE,FALSE,,,0,,,185,,0
2150000,Santarém,Salvaterra de Magos,Salvaterra de Magos e Foros de Salvaterra,House,A,,FALSE,2,TRUE,2017,673,,,,,,3,,,,606,,,7
466000,Setúbal,Almada,Laranjeiro e Feijó,Apartment,A,,,1,,2024,123,,,FALSE,TRUE,TRUE,,3,0,,111,,135,2
145000,Lisboa,Alenquer,Aldeia Galega da Merceana e Aldeia Gavinha,House,NC,,,1,,1949,391,,20:25.8,FALSE,FALSE,FALSE,10,4,0,,390,1257,,6
49500,Braga,Vila Verde,Loureira,Land,NC,,,0,,1961,4896,,,FALSE,FALSE,FALSE,0,0,,,4896,4896,,
18500,Vila Real,Montalegre,Negrões,Warehouse,NC,,FALSE,0,FALSE,,70,,,,,,,,,,,,,0
70000,Aveiro,Anadia,"Tamengos, Aguim e Óis do Bairro",Land,NC,,,0,,,812,,,FALSE,FALSE,FALSE,0,0,0,,812,811,,0
49900,Porto,Santo Tirso,"Areias, Sequeiró, Lama e Palmeira",Land,NC,Ground Floor,FALSE,0,FALSE,,488,488,,,,,,,,,,,,
465000,Setúbal,Palmela,Palmela,House,D,,,0,,2002,220,,00:45.8,TRUE,FALSE,FALSE,5,4,,,220,532,,3
262500,Aveiro,Ovar,Cortegaça,House,E,,FALSE,1,TRUE,1962,115,175,,,,,6,,,,115,,,2
218000,Lisboa,Torres Vedras,A dos Cunhados e Maceira,Apartment,D,,,1,,2005,167,,15:49.5,FALSE,FALSE,FALSE,,2,0,,167,,,2
805000,Porto,Vila Nova de Gaia,Canidelo,Apartment,A,5th Floor,TRUE,2,TRUE,,136,158,,,,,3,,,,116,,,3
125000,Porto,Porto,Lordelo do Ouro e Massarelos,Office,D,1st Floor,TRUE,1,TRUE,1988,61,,,,,,,,,,,,,1
197500,Beja,Odemira,São Teotónio,Farm,E,,,0,,1993,119,,,FALSE,FALSE,FALSE,,,0,,,12500,,0
120000,Setúbal,Setúbal,São Sebastião,Apartment,C,1st Floor,FALSE,0,FALSE,1978,88,88,,,,,3,,,,88,,,2
139500,Bragança,Macedo de Cavaleiros,Macedo de Cavaleiros,Store,E,,,1,,2005,130,,31:54.0,FALSE,FALSE,FALSE,,,2,Good condition,118,,,2
299000,Braga,Braga,"Real, Dume e Semelhe",Apartment,A,,,0,,2023,113,,,TRUE,TRUE,FALSE,,3,0,,113,,,0
44900,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Land,NC,,FALSE,0,FALSE,,416,416,,,,,0,,,,330,,,0
350000,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Building,D,,,0,,1951,270,,,FALSE,FALSE,FALSE,,,0,Needs renovation,270,,,0
800000,Lisboa,Sintra,Rio de Mouro,Land,NC,,FALSE,0,FALSE,,19441,,,,,,,,,,,,,0
565000,Lisboa,Lisboa,Parque das Nações,Apartment,C,7th Floor,TRUE,2,TRUE,2007,114,144,,,,,2,,,,94,,,2
175000,Lisboa,Vila Franca de Xira,Vila Franca de Xira,Apartment,C,5th Floor,TRUE,0,FALSE,1976,89,,,,,,3,,,,93,,,2
30000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Store,C,,,0,,,58,,,FALSE,FALSE,FALSE,0,0,0,,,58,58,0
185000,Porto,Felgueiras,Refontoura,House,D,,,1,,1984,160,,55:46.2,FALSE,FALSE,FALSE,4,3,1,,240,350,,2
15000,Braga,Vieira do Minho,Cantelães,Land,NC,,FALSE,0,FALSE,,2570,,,,,,,,,,,,,0
825000,Lisboa,Lisboa,Marvila,Apartment,NC,,,1,,2024,121,,21:22.2,FALSE,TRUE,TRUE,,2,1,,121,,152.1,3
80000,Évora,Vendas Novas,Vendas Novas,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,875,,0
690000,Porto,Porto,Lordelo do Ouro e Massarelos,Apartment,A,,,0,,,95,,29:09.4,TRUE,TRUE,TRUE,3,1,,New,95,,,2
395000,Braga,Esposende,Apúlia e Fão,House,B-,,FALSE,2,TRUE,2006,286,,,,,,4,,,,225,,,4
495000,Lisboa,Vila Franca de Xira,Vialonga,House,NC,,FALSE,2,TRUE,2022,309,,,,,,4,,,,152,,,3
287000,Porto,Vila Nova de Gaia,Canidelo,House,E,,FALSE,2,TRUE,1975,507,109,,,,,2,,,,91,,,2
18000,Viana do Castelo,Arcos de Valdevez,Miranda,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,0,,0,Used,,1600,,0
15000,Coimbra,Vila Nova de Poiares,Arrifana,Land,NC,,FALSE,0,FALSE,,1020,,,,,,,,,,,,,0
67500,Porto,Felgueiras,Aião,Land,G,,FALSE,0,FALSE,,1938,,,,,,,,,,,,,0
504700,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,0,,2024,108,,,TRUE,TRUE,TRUE,2,1,1,New,108,0,108.21,1
40000,Viana do Castelo,Arcos de Valdevez,Vale,House,NC,,,0,,1937,35,,,FALSE,FALSE,FALSE,0,1,0,Used,35,70,105,0
157000,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,C,3rd Floor,FALSE,0,FALSE,1991,69,,,,,,1,,,,69,,,1
61500,Braga,Vizela,Tagilde e Vizela (São Paio),Land,NC,,,0,,,7662,,,FALSE,FALSE,FALSE,,0,0,,7662,7662,,0
60000,Faro,Portimão,Portimão,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,184,,0
529000,Castelo Branco,Covilhã,Boidobra,House,C,,,1,,2009,250,,46:13.2,TRUE,FALSE,FALSE,6,5,2,Like new,205,5672,582.55,7
100000,Setúbal,Barreiro,Palhais e Coina,Apartment,D,Ground Floor,TRUE,0,FALSE,1981,65,70,,,,,2,,,,70,,,1
175000,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",Apartment,D,,,0,,1980,80,,19:30.2,FALSE,FALSE,FALSE,,2,0,,70,,,1
4900,Castelo Branco,Idanha-a-Nova,Aldeia de Santa Margarida,Land,NC,,FALSE,0,FALSE,,1080,,,,,,,,,,,,,0
599000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,NC,,FALSE,3,TRUE,1998,600,,,,,,5,,,,341,,,3
13500,Porto,Baião,Campelo e Ovil,Land,NC,,,0,,1900,19180,,,FALSE,FALSE,FALSE,0,0,0,,19180,19180,19180,0
52500,Viana do Castelo,Arcos de Valdevez,Soajo,Land,NC,,,0,,,2162,,,FALSE,FALSE,FALSE,,,0,,2162,2162,2162,0
1098000,Lisboa,Oeiras,Barcarena,House,B-,,FALSE,3,TRUE,2009,230,369,,,,,4,,,,230,,,4
175000,Porto,Marco de Canaveses,Bem Viver,House,D,,,0,,2002,120,,18:32.6,TRUE,FALSE,FALSE,,3,,,164,329,,2
260000,Bragança,Bragança,"Sé, Santa Maria e Meixedo",House,NC,,,0,,1980,200,,29:14.9,FALSE,FALSE,FALSE,,6,0,,180,548,310,4
110000,Aveiro,Espinho,Silvalde,Land,NC,,FALSE,0,FALSE,,3000,,,,,,0,,,,3000,,,0
68000,Santarém,Torres Novas,"Torres Novas (Santa Maria, Salvador e Santiago)",Land,NC,,,0,,,420,,,FALSE,FALSE,FALSE,,,0,,420,570,451,0
3000,Faro,Tavira,Santa Catarina Fonte Bispo,Land,NC,,FALSE,0,FALSE,,900,,,,,,,,,,,,,0
265000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Store,C,,,0,,1939,89,,,FALSE,FALSE,FALSE,0,0,0,,80,0,0,2
350000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,C,,FALSE,1,TRUE,2007,432,322,,,,,4,,,,234,,,0
41500,Coimbra,Miranda do Corvo,Semide e Rio Vide,House,NC,,,0,,1937,232,,,TRUE,FALSE,FALSE,5,4,0,,372,380,,0
129900,Leiria,Alcobaça,Pataias e Martingança,Apartment,D,2nd Floor,FALSE,1,TRUE,2003,95,,,,,,2,,,,80,,,0
180000,Setúbal,Moita,Moita,Apartment,C,,,0,,2000,95,,,FALSE,FALSE,FALSE,,3,0,,95,,,1
300000,Santarém,Abrantes,Abrantes (São Vicente e São João) e Alferrarede,Land,NC,,,0,,,8940,,,FALSE,FALSE,FALSE,,0,0,,2400,8940,8940,0
165000,Porto,Paços de Ferreira,Carvalhosa,Land,NC,,FALSE,0,FALSE,,2580,,,,,,,,,,,,,0
489800,Lisboa,Lisboa,Belém,House,B-,,FALSE,0,FALSE,,120,72,,,,,1,,,,36,,,2
255000,Porto,Gondomar,Fânzeres e São Pedro da Cova,Apartment,B,1st Floor,TRUE,1,TRUE,,123,,,,,,3,,,,130,,,3
149500,Porto,Santo Tirso,Carreira e Refojos de Riba de Ave,Farm,F,,,0,,1938,61,,,TRUE,FALSE,FALSE,,,0,,5081,5081,5081,0
38000,Portalegre,Nisa,São Matias,House,E,,,0,,1999,36,,,FALSE,FALSE,FALSE,3,2,,New,36,36,,2
89000,Lisboa,Torres Vedras,Maxial e Monte Redondo,Land,NC,,FALSE,0,FALSE,,1970,,,,,,,,,,,,,0
117500,Braga,Vieira do Minho,Rossas,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,12000,,0
180000,Vila Real,Chaves,Vila Verde da Raia,House,F,,FALSE,2,TRUE,1981,146,292,,,,,3,,,,292,,,1
85000,Santarém,Torres Novas,Riachos,Land,NC,,FALSE,0,FALSE,,2241,2241,,,,,0,,,,2241,,,0
911744,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1,,,89,,,FALSE,FALSE,FALSE,,2,0,,89,,106.38,1
280000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,C,,,0,,2023,45,,45:40.2,FALSE,TRUE,FALSE,3,1,0,New,45,45,,1
60000,Aveiro,Águeda,Barrô e Aguada de Baixo,Land,NC,,,0,,,1070,,,FALSE,FALSE,FALSE,,,0,,,1070,,0
39500,Porto,Paredes,Paredes,Land,NC,,FALSE,0,FALSE,1982,2220,,,,,,0,,,,2220,,,0
495000,Faro,Albufeira,Albufeira e Olhos de Água,Transfer of lease,C,,,0,,,392,,46:19.6,FALSE,FALSE,FALSE,1,,0,Good condition,0,,0,4
850000,Lisboa,Lisboa,Ajuda,House,D,,FALSE,0,FALSE,2002,72,,,,,,3,,,,101,,,2
55000,Lisboa,Azambuja,Alcoentre,Land,NC,,FALSE,0,FALSE,2002,439,,,,,,,,,,,,,0
173000,Santarém,Mação,Envendos,House,E,,,0,,1951,81,,,TRUE,FALSE,FALSE,,3,0,,163,520,,2
250000,Braga,Vila Nova de Famalicão,Joane,Land,NC,,,0,,,,,45:14.4,FALSE,FALSE,FALSE,,,0,,,2500,,0
250000,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Office,D,,FALSE,0,FALSE,,119,,,,,,,,,,107,,,0
39000,Vila Real,Santa Marta de Penaguião,Cumieira,House,NC,,,0,,1937,112,,,FALSE,FALSE,FALSE,4,3,1,Needs renovation,134,56,168,1
155000,Braga,Braga,"Braga (Maximinos, Sé e Cividade)",Apartment,NC,,,0,,2022,55,,,FALSE,TRUE,FALSE,,0,0,,55,551,,1
645000,Braga,Guimarães,"Oliveira, São Paio e São Sebastião",Building,NC,,,0,,1987,241,,09:35.8,FALSE,FALSE,FALSE,,,0,,240,,,0
4600000,Faro,Olhão,Quelfes,Land,NC,,,0,,,2536,,,FALSE,FALSE,FALSE,,,0,Needs renovation,949,9108,3485,0
295000,Aveiro,Aveiro,Glória e Vera Cruz,Apartment,C,Ground Floor,TRUE,1,TRUE,2010,92,,,,,,2,,,,107,,,2
165000,Vila Real,Peso da Régua,Peso da Régua e Godim,Building,NC,,FALSE,0,FALSE,1950,598,,,,,,0,,,,846,,,0
375000,Lisboa,Lisboa,Misericórdia,Apartment,F,,,0,,1951,80,,,FALSE,FALSE,FALSE,3,2,0,,80,,,1
125000,Lisboa,Sintra,Colares,Land,NC,,FALSE,0,FALSE,,5960,,,,,,,,,,,,,0
